ID,parking,renovation,price,time_metro,total_area,house,rooms,combined_bath,separated_bath,passenger_elevator,freight_elevator,windows_to_the_courtyard,windows_to_the_street,windows_facing_the_street_and_yard,loggia,balcony_new,children_allowed,pets_allowed,distance_to_moscow
274239480,1,2,350000.0,5.0,126.0,1,4.0,1,1,0,0,1,0,0,0,0,1,1,0.7761717325015122
267738673,2,1,170000.0,6.0,133.0,1,3.0,2,0,1,1,0,1,0,0,1,0,0,2.839863527968851
274547960,0,1,200000.0,5.0,145.0,1,4.0,0,2,0,0,0,0,1,0,0,0,0,1.3574562992916457
274968027,0,0,45000.0,6.0,40.0,0,2.0,0,1,2,0,1,0,0,0,1,1,0,2.839863527968851
273781555,0,2,115000.0,6.0,71.0,0,2.0,1,0,0,0,1,0,0,1,0,1,0,2.839863527968851
270949943,0,1,120000.0,5.0,74.0,0,3.0,1,0,1,0,1,0,0,0,0,1,0,1.3574562992916457
274160822,0,0,260000.0,5.0,143.0,0,5.0,2,0,1,0,1,0,0,0,0,1,0,1.7761873583603944
273997856,2,2,270000.0,5.0,133.0,0,3.0,2,2,0,0,1,0,0,0,0,1,0,0.7761717325015122
274968426,0,0,45000.0,6.0,39.0,0,2.0,0,1,2,0,1,0,0,0,1,0,0,2.839863527968851
274617829,0,1,100000.0,6.0,80.0,1,3.0,0,1,0,0,1,0,0,0,0,1,0,2.0817668500942603
273460010,0,1,110000.0,6.0,115.0,0,3.0,0,1,1,0,0,0,1,0,1,0,1,2.0817668500942603
274042642,1,2,115000.0,6.0,71.0,0,2.0,1,0,1,1,1,0,0,0,0,1,0,2.839863527968851
273668901,1,1,120000.0,11.5,110.0,0,3.0,1,0,1,1,1,0,0,1,1,1,1,3.2291719598868336
273387110,0,1,150000.0,5.0,120.0,0,4.0,3,0,0,0,0,0,1,0,0,1,1,1.7761873583603944
271712915,0,1,190000.0,6.0,140.0,1,3.0,2,0,2,0,1,0,0,0,1,1,1,2.839863527968851
274941472,0,2,270000.0,5.0,85.0,0,3.0,0,1,1,0,0,0,1,0,1,0,0,1.3574562992916457
274389673,2,1,270000.0,5.0,133.0,1,4.0,2,2,1,0,1,0,0,0,0,1,0,0.7761717325015122
274265622,0,1,48000.0,6.0,25.0,0,1.0,1,0,0,0,1,0,0,0,0,0,0,2.839863527968851
274736912,0,1,55000.0,6.0,40.0,0,1.0,0,1,1,0,1,0,0,1,0,0,0,2.839863527968851
270596945,0,1,70000.0,6.0,61.0,0,2.0,1,0,1,0,0,0,1,1,0,0,0,4.25261627277854
273451067,0,1,80000.0,5.0,41.0,0,1.0,0,1,0,0,1,0,0,0,0,0,0,1.7761873583603944
272817173,0,1,80000.0,5.0,41.0,1,1.0,0,1,0,0,1,0,0,0,0,1,1,1.7761873583603944
274025893,1,1,150000.0,6.0,122.0,0,4.0,2,0,0,0,0,0,1,0,0,1,0,2.0817668500942603
273998987,0,1,190000.0,6.0,140.0,0,3.0,1,1,1,0,1,0,0,1,1,1,1,2.0817668500942603
273605459,2,2,200000.0,5.0,130.0,0,4.0,2,1,1,0,0,0,1,0,0,1,1,1.7761873583603944
273005010,2,1,250000.0,6.0,168.0,0,4.0,0,2,1,0,0,0,1,0,1,0,0,2.0817668500942603
274403923,0,2,270000.0,6.0,160.0,1,4.0,0,2,0,0,0,0,1,0,0,0,0,2.0817668500942603
274930449,0,1,270000.0,6.0,85.0,0,3.0,0,1,0,0,0,0,1,0,0,1,0,2.0817668500942603
274620805,0,2,299000.0,6.0,235.0,0,5.0,2,1,2,0,0,0,1,0,1,1,1,2.0817668500942603
270548491,0,2,300000.0,6.0,174.0,1,4.0,0,3,0,0,0,0,1,0,1,1,1,2.0817668500942603
269907925,2,1,300000.0,5.0,168.0,1,4.0,0,2,1,0,0,0,1,0,0,0,0,1.3574562992916457
273910962,0,2,350000.0,5.0,126.0,1,4.0,2,0,0,0,1,0,0,0,0,1,1,0.7761717325015122
274337663,0,2,48000.0,6.0,25.0,0,0.0,1,0,2,1,1,0,0,0,0,0,0,2.839863527968851
274310820,0,1,50000.0,6.0,38.0,0,1.0,1,0,1,0,0,0,1,0,1,1,1,2.839863527968851
274826437,0,2,70000.0,6.0,61.0,0,2.0,1,0,1,0,0,0,1,1,0,1,1,4.25261627277854
274862056,0,1,89000.0,6.0,78.9,0,2.0,1,0,1,0,1,0,0,0,1,1,0,2.839863527968851
273803362,1,1,100000.0,5.0,80.0,0,3.0,0,1,1,1,0,0,1,0,1,0,0,1.7761873583603944
273231691,2,1,110000.0,6.0,115.0,0,3.0,1,1,2,0,0,0,1,1,0,1,0,2.0817668500942603
274997687,0,1,130000.0,5.0,75.0,1,3.0,2,0,1,0,0,0,1,0,0,1,1,1.7761873583603944
274501552,2,1,160000.0,6.0,72.0,1,2.0,2,0,0,0,0,0,1,0,0,0,0,2.0817668500942603
274843140,0,2,180000.0,6.0,100.0,1,3.0,2,0,1,0,0,0,1,0,1,1,1,2.0817668500942603
273689433,0,1,185000.0,6.0,120.0,0,4.0,2,0,1,0,0,0,1,0,0,0,0,2.839863527968851
274835253,0,2,185000.0,6.0,120.0,0,4.0,2,0,2,0,0,0,1,0,0,0,0,2.839863527968851
155990459,2,1,200000.0,5.0,134.0,1,4.0,2,1,1,1,0,0,1,0,0,1,1,1.7761873583603944
272896002,0,1,200000.0,5.0,76.0,1,4.0,2,0,0,0,0,0,1,0,1,0,0,1.3574562992916457
274176645,0,2,250000.0,5.0,116.0,0,3.0,0,1,0,0,1,0,0,0,2,0,0,0.7761717325015122
268110903,0,1,250000.0,5.0,123.0,1,3.0,2,0,1,0,0,0,1,0,0,1,1,1.7761873583603944
272250852,2,1,260000.0,5.0,143.0,1,5.0,2,0,1,0,0,0,1,0,1,1,0,1.7761873583603944
268940428,2,1,270000.0,6.0,170.0,1,4.0,2,0,1,0,1,0,0,0,0,1,0,2.0817668500942603
274939068,0,1,270000.0,5.0,85.0,1,3.0,0,1,1,0,1,0,0,0,1,1,1,1.3574562992916457
271824007,2,1,300000.0,6.0,150.0,1,4.0,1,2,1,1,0,0,1,0,1,1,1,2.839863527968851
274181774,2,1,300000.0,6.0,130.0,1,3.0,2,0,1,0,0,0,1,0,0,1,0,2.0817668500942603
273148119,2,1,300000.0,6.0,200.0,0,4.0,3,0,1,0,0,1,0,0,0,1,1,2.0817668500942603
273344928,2,1,300000.0,5.0,146.0,1,4.0,2,0,1,0,1,0,0,0,0,1,1,1.7761873583603944
269763841,2,1,330000.0,6.0,168.0,1,4.0,3,0,1,0,0,0,1,0,0,1,1,2.0817668500942603
274619017,2,1,330000.0,5.0,169.0,1,4.0,3,0,1,0,0,0,1,0,0,1,1,1.7761873583603944
273525569,0,2,330000.0,6.0,168.0,0,4.0,3,0,2,0,0,0,1,0,0,1,1,2.0817668500942603
274020738,0,1,350000.0,5.0,130.0,1,4.0,2,0,1,0,0,0,1,0,0,1,1,0.7761717325015122
268266823,0,1,380000.0,5.0,210.0,1,6.0,3,0,1,0,0,0,1,0,1,1,0,1.7761873583603944
273785167,0,1,400000.0,5.0,326.0,1,6.0,3,0,1,0,0,0,1,0,1,1,1,0.7761717325015122
194057094,0,1,38000.0,5.0,21.0,0,1.0,1,0,1,0,0,0,1,0,0,0,0,1.3574562992916457
274437045,0,0,45000.0,6.0,45.0,1,2.0,1,0,0,0,1,0,0,0,1,1,0,4.25261627277854
237809420,0,2,85000.0,5.0,64.0,1,2.0,1,0,1,1,0,1,0,1,0,0,0,1.7761873583603944
235805453,0,1,100000.0,6.0,80.0,1,3.0,1,1,1,1,0,0,1,0,2,1,1,2.839863527968851
271793380,0,0,45000.0,6.0,40.0,0,1.0,1,0,1,1,1,0,0,0,1,1,0,2.839863527968851
212768104,0,0,49000.0,6.0,42.0,0,2.0,1,0,1,0,1,0,0,0,1,1,0,2.839863527968851
274857105,0,0,50000.0,6.0,40.0,0,2.0,0,1,2,0,1,0,0,0,1,1,0,2.839863527968851
273770406,0,0,59900.0,6.0,37.0,0,2.0,0,1,1,0,0,1,0,0,1,0,0,2.839863527968851
272094765,0,1,60000.0,6.0,46.0,0,2.0,0,1,0,0,0,1,0,0,1,0,0,2.839863527968851
274634999,0,2,60000.0,6.0,30.0,0,1.0,1,1,1,0,1,0,0,0,0,0,0,2.839863527968851
274357475,0,1,65000.0,6.0,80.0,0,3.0,0,1,1,0,0,0,1,0,0,1,1,2.839863527968851
274043819,0,1,65000.0,6.0,40.0,0,2.0,0,1,2,0,0,0,1,0,1,0,0,2.0817668500942603
273378576,0,1,65000.0,6.0,43.0,0,2.0,1,0,2,0,1,0,0,0,0,0,0,2.839863527968851
274114632,0,0,65000.0,6.0,63.0,0,2.0,0,1,1,0,0,0,1,0,1,1,0,4.25261627277854
274067060,0,1,70000.0,6.0,61.0,0,2.0,0,1,1,0,0,0,1,0,1,1,0,2.839863527968851
274113086,0,1,75000.0,6.0,70.0,0,2.0,1,0,1,0,0,0,1,0,1,1,0,2.839863527968851
274403628,0,0,90000.0,6.0,74.0,0,3.0,1,0,2,0,1,0,0,1,0,0,0,2.839863527968851
274962198,0,2,129000.0,6.0,66.0,0,2.0,1,0,2,0,0,0,1,0,0,1,1,2.839863527968851
239198302,0,2,140000.0,5.0,100.0,0,3.0,0,2,0,0,1,0,0,0,0,1,1,1.3574562992916457
274805813,2,1,145000.0,5.0,150.0,1,4.0,1,1,2,1,0,0,1,1,0,1,1,1.7761873583603944
269993892,2,1,170000.0,6.0,153.0,1,3.0,2,0,2,1,1,0,0,1,1,1,0,2.839863527968851
215194648,2,1,230000.0,5.0,106.0,1,3.0,1,1,2,0,0,0,1,0,1,1,1,1.3574562992916457
225860654,0,2,250000.0,5.0,115.0,0,3.0,1,0,0,0,1,0,0,0,0,1,0,0.7761717325015122
274568774,2,2,300000.0,4.0,127.0,1,3.0,2,0,1,0,0,0,1,0,0,1,0,1.627621269980076
271175941,0,1,120000.0,5.0,75.0,0,3.0,1,0,1,0,1,0,0,0,0,1,0,1.3574562992916457
274356905,0,2,100000.0,6.0,65.0,0,3.0,1,0,0,0,1,0,0,0,1,1,0,2.0817668500942603
268192176,2,2,380000.0,5.0,151.0,0,3.0,2,0,0,1,1,0,0,0,1,1,0,1.7761873583603944
274217256,0,1,60000.0,6.0,46.0,0,2.0,1,0,1,0,0,1,0,0,0,1,1,2.839863527968851
274847835,0,2,70000.0,6.0,50.0,0,2.0,1,0,2,0,0,1,0,0,0,1,0,4.25261627277854
274537716,0,1,70000.0,6.0,65.0,0,3.0,1,0,0,0,0,0,1,1,0,1,0,4.25261627277854
274340524,0,0,100000.0,6.0,70.0,0,3.0,1,0,1,0,1,0,0,0,1,0,0,2.839863527968851
271972500,2,1,110000.0,6.0,113.0,0,3.0,0,1,2,1,0,0,1,1,0,1,1,2.0817668500942603
237156911,0,2,110000.0,6.0,55.0,0,2.0,0,1,1,0,1,0,0,0,1,1,1,2.839863527968851
274019839,0,1,130000.0,5.0,110.0,0,3.0,2,0,0,0,1,0,0,0,0,1,1,1.3574562992916457
268431022,0,1,150000.0,5.0,74.5,0,3.0,1,0,0,0,0,0,1,0,0,1,0,1.3574562992916457
274713768,0,1,250000.0,5.0,100.0,1,3.0,1,1,0,0,0,0,1,1,0,1,1,1.3574562992916457
269675669,0,2,250000.0,5.0,125.0,1,3.0,2,0,1,1,0,0,1,0,0,1,1,1.7761873583603944
273905760,2,1,270000.0,4.0,170.0,0,4.0,2,0,0,0,1,0,0,0,0,1,0,1.627621269980076
267064065,0,1,270000.0,5.0,150.0,1,4.0,3,0,0,0,1,0,0,0,0,1,0,1.3574562992916457
274859209,2,2,300000.0,6.0,195.0,0,4.0,2,0,1,1,0,0,1,1,3,1,1,2.839863527968851
270580932,0,2,380000.0,5.0,165.0,1,3.0,2,0,0,0,1,0,0,0,0,0,0,1.7761873583603944
274553672,0,2,270000.0,4.0,175.0,1,4.0,2,0,1,0,0,0,1,1,1,1,1,1.627621269980076
274916044,0,1,40000.0,6.0,37.0,0,1.0,1,0,1,0,1,0,0,0,0,1,0,2.839863527968851
230040643,0,0,40000.0,6.0,40.0,0,2.0,0,1,1,1,1,0,0,0,2,1,1,2.839863527968851
273963314,0,1,57000.0,6.0,35.0,0,1.0,1,0,1,0,0,1,0,0,0,1,1,2.839863527968851
274016615,0,1,58000.0,6.0,42.0,0,2.0,1,0,1,0,1,0,0,0,1,0,1,2.839863527968851
269936434,1,1,59000.0,6.0,50.0,1,2.0,1,0,1,1,1,0,0,0,0,1,0,2.839863527968851
274549022,0,1,70000.0,6.0,68.0,0,3.0,1,0,1,0,0,0,1,1,0,1,0,4.25261627277854
268907598,0,2,74990.0,5.0,31.0,1,1.0,1,0,1,0,0,0,1,0,0,1,0,1.7761873583603944
273350191,0,0,75000.0,6.0,50.0,0,2.0,0,1,1,0,0,0,1,0,1,1,0,4.25261627277854
274995605,0,0,75000.0,6.0,58.7,0,2.0,1,0,1,0,0,0,1,1,0,1,0,2.839863527968851
274339073,0,1,75000.0,6.0,57.0,0,3.0,0,1,2,0,0,0,1,0,1,1,1,2.839863527968851
274550310,0,1,85000.0,6.0,47.0,0,2.0,1,0,1,0,0,0,1,0,0,1,0,4.25261627277854
272839407,0,1,90000.0,6.0,80.0,0,3.0,1,0,0,0,0,0,1,0,1,1,0,2.839863527968851
243736175,0,1,95000.0,5.0,86.0,0,3.0,1,0,1,0,0,0,1,0,1,1,0,0.7761717325015122
274377532,0,1,105000.0,5.0,80.0,0,3.0,1,0,0,0,1,0,0,0,0,1,1,1.7761873583603944
272685227,0,2,110000.0,6.0,90.0,0,4.0,1,0,0,0,0,0,1,0,1,1,0,2.839863527968851
269864145,2,1,110000.0,6.0,120.0,0,3.0,1,1,1,0,1,0,0,1,0,1,1,2.839863527968851
270980996,1,1,120000.0,5.0,75.0,0,3.0,1,0,1,0,1,0,0,0,0,1,1,1.3574562992916457
272753865,0,1,130000.0,6.0,93.0,0,4.0,1,0,0,0,1,0,0,0,1,1,0,2.839863527968851
271723569,0,1,130000.0,6.0,90.0,0,3.0,1,1,1,0,1,0,0,0,1,1,0,2.839863527968851
273821511,0,2,160000.0,9.0,102.0,0,4.0,1,0,1,0,0,0,1,1,1,1,1,2.8879167358465447
274529945,0,2,160000.0,5.0,110.0,0,3.0,2,0,2,0,0,0,1,2,0,1,0,1.7761873583603944
273670495,0,2,165000.0,5.0,120.0,0,3.0,1,1,0,0,1,0,0,0,0,1,0,0.7761717325015122
267627913,0,2,170000.0,6.0,153.0,1,3.0,2,0,0,0,0,0,1,1,0,1,0,2.839863527968851
266838052,2,2,180000.0,6.0,65.0,1,2.0,1,0,0,0,1,0,0,0,0,1,1,2.839863527968851
273571446,2,2,200000.0,6.0,145.0,1,3.0,2,0,1,1,1,0,0,1,0,1,0,2.839863527968851
274092140,2,2,240000.0,6.0,170.0,0,4.0,2,0,0,0,0,0,1,0,1,1,0,2.0817668500942603
274082061,0,1,250000.0,5.0,105.0,0,4.0,2,0,0,0,0,0,1,0,1,1,0,1.3574562992916457
275005419,0,1,270000.0,6.0,85.0,0,3.0,0,1,1,0,1,0,0,0,1,1,1,2.0817668500942603
273909459,0,1,278800.0,4.0,175.0,1,4.0,2,0,1,0,1,0,0,0,0,0,0,1.6197791054015076
273640342,2,1,300000.0,6.0,168.0,1,4.0,3,0,0,0,0,0,1,0,0,1,1,2.0817668500942603
274984130,0,1,330000.0,5.0,170.0,0,4.0,2,1,1,0,0,0,1,0,0,1,1,1.7761873583603944
274930457,1,1,330000.0,5.0,180.0,0,4.0,3,0,1,0,0,0,1,0,0,1,1,1.7761873583603944
273633851,2,1,330000.0,6.0,168.0,1,4.0,3,0,0,0,0,0,1,0,0,1,1,2.0817668500942603
271702039,0,2,350000.0,5.0,160.0,1,5.0,2,1,1,0,0,0,1,0,1,1,1,1.3574562992916457
274299550,0,1,350000.0,5.0,126.0,1,4.0,2,0,0,0,1,0,0,0,0,0,0,0.7761717325015122
273002184,2,1,380000.0,6.0,210.0,0,5.0,3,0,0,0,0,1,0,0,1,1,1,2.0817668500942603
267966065,2,1,390000.0,6.0,155.0,1,4.0,1,1,0,0,1,0,0,1,0,1,0,2.839863527968851
274541988,2,1,400000.0,6.0,190.0,0,6.0,3,0,0,0,0,0,1,0,0,1,1,2.0817668500942603
274197815,0,0,38000.0,7.0,31.0,0,1.0,1,0,0,0,1,0,0,0,0,1,1,4.222845627494455
274824579,0,0,40000.0,7.0,40.0,0,1.0,1,0,2,0,1,0,0,1,0,1,1,4.222845627494455
272378791,0,0,42000.0,6.0,36.0,0,1.0,1,0,1,0,1,0,0,0,1,1,0,4.25261627277854
274555195,0,0,43000.0,6.0,40.0,0,1.0,1,0,1,1,1,0,0,1,0,0,0,2.0817668500942603
274320654,0,2,44000.0,6.0,47.0,0,2.0,1,0,1,0,1,0,0,0,1,0,0,2.839863527968851
192844642,0,0,45000.0,6.0,32.0,0,2.0,1,0,0,0,1,0,0,0,1,0,0,2.0817668500942603
273237958,0,0,45000.0,6.0,40.0,0,1.0,1,0,3,3,1,0,0,0,0,0,0,4.25261627277854
274890783,0,0,45000.0,6.0,45.0,0,1.0,0,1,1,0,1,0,0,1,0,1,0,2.839863527968851
274750758,0,0,50000.0,6.0,65.0,0,2.0,0,1,1,0,1,0,0,0,1,1,1,4.25261627277854
259102612,0,1,50000.0,6.0,40.0,0,1.0,1,0,1,1,1,0,0,1,0,0,0,4.25261627277854
274058162,0,0,50000.0,6.0,42.0,0,2.0,0,1,2,0,1,0,0,1,0,1,0,2.839863527968851
274756026,0,0,50000.0,6.0,40.0,0,1.0,1,0,2,0,0,1,0,0,1,1,0,2.839863527968851
274489357,0,1,50000.0,6.0,55.0,0,2.0,1,0,2,0,1,0,0,0,1,1,1,2.839863527968851
227618948,0,0,50000.0,6.0,50.0,0,2.0,1,0,1,0,1,0,0,0,1,1,0,2.839863527968851
214374153,0,0,52000.0,6.0,52.0,0,2.0,0,1,1,1,1,0,0,1,0,1,1,4.25261627277854
274645866,2,1,55000.0,6.0,38.0,1,1.0,1,0,0,1,0,1,0,1,0,1,1,4.25261627277854
274343831,0,2,55000.0,6.0,33.0,0,1.0,1,0,1,0,1,0,0,0,0,1,1,2.839863527968851
269173511,0,1,55000.0,6.0,50.0,0,2.0,1,0,2,0,1,0,0,0,1,1,0,2.839863527968851
272174748,0,0,55000.0,6.0,45.0,0,2.0,0,1,1,0,1,0,0,0,1,1,0,2.839863527968851
273521592,0,0,55000.0,7.0,55.0,0,2.0,0,1,2,0,0,1,0,0,1,1,1,4.222845627494455
274921148,0,1,56000.0,6.0,45.0,0,2.0,0,1,1,0,1,0,0,0,1,1,1,2.839863527968851
273713274,0,1,57000.0,6.0,45.0,0,2.0,0,1,1,0,1,0,0,0,1,0,0,2.839863527968851
274489531,0,0,57000.0,6.0,70.0,0,2.0,0,1,2,0,1,0,0,0,0,1,0,4.25261627277854
263567881,0,1,59000.0,6.0,35.0,0,1.0,1,0,2,0,1,0,0,0,0,0,0,2.839863527968851
274703859,0,1,60000.0,6.0,50.0,0,2.0,0,1,1,1,0,0,1,1,0,1,0,2.0817668500942603
273199110,0,1,60000.0,6.0,62.0,1,2.0,0,1,1,0,1,0,0,0,1,1,0,2.0817668500942603
243207995,0,0,60000.0,6.0,54.0,0,1.0,1,0,0,0,0,0,1,0,1,0,0,2.0817668500942603
273120524,0,0,60000.0,6.0,54.0,0,2.0,0,1,2,0,1,0,0,0,1,0,0,4.25261627277854
271933107,0,0,60000.0,7.0,78.0,0,3.0,1,0,1,1,0,0,1,2,0,1,1,4.222845627494455
265623901,0,0,60000.0,9.0,50.0,0,2.0,0,1,1,0,1,0,0,0,1,1,1,2.8879167358465447
258256906,0,2,60000.0,6.0,40.0,0,2.0,1,0,2,0,0,1,0,1,1,1,1,2.839863527968851
274290580,0,0,60000.0,5.0,55.0,0,2.0,0,1,2,0,0,1,0,0,2,1,1,1.7761873583603944
259225272,0,2,60000.0,6.0,37.2,0,1.0,1,0,0,0,1,0,0,0,0,1,0,2.0817668500942603
224543985,0,1,65000.0,6.0,35.0,0,0.0,1,0,1,1,1,0,0,1,0,0,0,2.0817668500942603
273449383,0,1,65000.0,6.0,38.0,0,2.0,0,1,1,0,0,1,0,0,1,1,1,2.839863527968851
274223044,0,1,65000.0,6.0,38.0,0,1.0,1,0,0,0,0,1,0,0,0,1,1,2.839863527968851
272628674,0,1,65000.0,5.0,50.0,0,2.0,1,0,2,0,0,1,0,0,0,1,0,1.7761873583603944
271360992,0,1,120000.0,12.0,120.0,0,3.0,2,0,1,0,0,0,1,0,1,1,0,9.200987936115025
274496844,2,1,85000.0,12.0,60.0,1,2.0,1,0,2,1,1,0,0,0,0,1,0,9.200987936115025
259536063,0,1,65000.0,12.0,65.0,1,2.0,1,0,2,0,1,0,0,1,0,1,1,9.200987936115025
274828382,0,1,43000.0,12.0,22.0,1,1.0,1,0,0,0,1,0,0,0,0,0,0,9.200987936115025
274359638,2,2,70000.0,12.0,38.0,1,2.0,1,0,1,1,0,0,1,0,0,0,0,9.200987936115025
274626321,0,1,40000.0,12.0,38.5,0,1.0,1,0,1,1,1,0,0,0,1,0,0,9.200987936115025
274880593,0,1,55000.0,12.0,50.0,0,2.0,1,0,1,0,1,0,0,0,0,0,0,9.200987936115025
274459613,0,1,38000.0,12.0,36.0,1,1.0,1,0,1,0,1,0,0,0,1,1,0,9.200987936115025
268766630,0,0,40000.0,12.0,40.0,0,1.0,1,0,2,0,0,1,0,0,1,0,0,9.200987936115025
274940183,0,1,42000.0,12.0,38.0,0,1.0,1,0,2,0,1,0,0,1,0,0,0,9.200987936115025
274855603,0,1,48000.0,12.0,56.0,0,2.0,0,1,2,0,1,0,0,0,1,1,0,9.200987936115025
230354160,0,2,55000.0,12.0,50.0,0,2.0,1,0,1,0,0,1,0,0,0,0,0,9.200987936115025
235400269,0,2,70000.0,12.0,80.0,0,3.0,0,1,3,1,1,0,0,3,0,1,1,9.200987936115025
271994562,0,1,75000.0,12.0,54.0,1,2.0,0,1,1,1,1,0,0,0,1,1,1,9.200987936115025
273793299,0,2,75000.0,12.0,55.0,1,2.0,0,1,2,1,1,0,0,1,0,1,1,9.200987936115025
270953734,0,0,49000.0,12.0,40.0,1,1.0,1,0,2,0,1,0,0,1,0,0,0,9.200987936115025
236797525,0,0,40000.0,12.0,45.0,0,2.0,0,1,2,0,0,0,1,0,1,1,0,9.200987936115025
274974561,0,0,35000.0,12.0,38.0,0,1.0,1,0,2,0,1,0,0,0,1,1,0,9.200987936115025
274665527,0,0,33000.0,12.0,30.5,0,1.0,1,0,1,0,1,0,0,0,1,1,0,9.200987936115025
274665514,0,0,38000.0,12.0,36.0,0,1.0,1,0,1,1,1,0,0,0,1,1,0,9.200987936115025
228390860,0,1,50000.0,12.0,39.0,0,1.0,1,0,1,0,1,0,0,1,0,1,0,9.200987936115025
274997813,0,0,45000.0,12.0,53.0,0,2.0,0,1,1,1,1,0,0,1,0,1,0,9.200987936115025
274359516,2,2,70000.0,12.0,38.0,1,2.0,1,0,1,1,0,0,1,0,0,0,0,9.200987936115025
274972540,0,0,35000.0,12.0,40.0,0,1.0,1,0,2,0,1,0,0,0,1,1,1,9.200987936115025
274216380,0,0,38000.0,12.0,37.0,0,2.0,0,1,1,0,1,0,0,0,1,1,0,9.200987936115025
274892722,0,1,38000.0,12.0,40.0,0,1.0,1,0,2,0,1,0,0,0,1,1,0,9.200987936115025
274482549,0,2,40000.0,12.0,40.0,0,1.0,0,1,2,1,1,0,0,0,1,1,0,9.200987936115025
274434084,0,0,45000.0,12.0,54.0,0,2.0,0,1,1,1,1,0,0,1,0,1,1,9.200987936115025
274774551,0,1,47000.0,12.0,36.0,0,1.0,1,0,1,1,1,0,0,0,1,1,0,9.200987936115025
274653913,0,1,47000.0,12.0,40.0,0,1.0,1,0,1,0,1,0,0,0,0,1,0,9.200987936115025
274955317,0,0,48000.0,12.0,44.0,0,2.0,1,0,0,0,1,0,0,0,1,1,0,9.200987936115025
274711423,2,1,50000.0,12.0,40.0,1,1.0,1,0,2,1,1,0,0,1,0,1,0,9.200987936115025
274193008,0,0,50000.0,12.0,52.0,0,2.0,0,1,1,0,1,0,0,0,1,1,1,9.200987936115025
272500201,0,1,65000.0,12.0,64.0,1,2.0,1,0,1,0,1,0,0,1,0,1,0,9.200987936115025
272273200,2,2,150000.0,12.0,110.0,1,4.0,2,0,1,1,0,0,1,1,0,1,0,9.200987936115025
271841552,0,0,28000.0,12.0,32.0,0,1.0,0,1,1,0,1,0,0,0,0,0,0,9.200987936115025
190657984,0,0,30000.0,12.0,32.0,0,1.0,0,1,2,0,1,0,0,0,1,0,0,9.200987936115025
272777849,0,0,32000.0,12.0,33.0,0,1.0,1,0,0,0,1,0,0,0,1,1,0,9.200987936115025
274424175,0,0,32000.0,12.0,37.0,0,1.0,0,1,3,0,1,0,0,0,0,0,0,9.200987936115025
274935321,0,0,33000.0,12.0,32.0,0,1.0,1,0,0,0,1,0,0,0,1,0,0,9.200987936115025
274899337,0,0,35000.0,12.0,43.0,0,1.0,1,0,1,0,0,1,0,0,1,1,0,9.200987936115025
274506007,0,0,35000.0,12.0,41.0,0,2.0,1,0,0,0,1,0,0,0,1,1,1,9.200987936115025
274979771,0,0,35000.0,12.0,32.0,0,1.0,1,0,1,0,1,0,0,0,1,0,0,9.200987936115025
274929511,0,0,35000.0,12.0,36.0,0,1.0,1,0,1,0,1,0,0,1,0,1,1,9.200987936115025
273399927,0,0,35000.0,12.0,37.0,0,1.0,0,1,2,0,1,0,0,0,1,0,0,9.200987936115025
274056385,0,0,35000.0,12.0,38.0,0,1.0,1,0,2,0,1,0,0,0,1,1,0,9.200987936115025
273438703,0,0,35000.0,12.0,46.0,1,2.0,0,1,1,1,1,0,0,0,1,1,0,9.200987936115025
273914186,0,0,35000.0,12.0,44.0,0,2.0,1,0,0,0,1,0,0,0,0,1,0,9.200987936115025
274656258,0,0,37000.0,12.0,33.0,0,1.0,1,0,0,0,1,0,0,0,1,0,0,9.200987936115025
273626405,1,0,38000.0,12.0,40.0,0,1.0,1,0,1,0,1,0,0,0,1,1,1,9.200987936115025
273690672,0,0,39000.0,12.0,33.0,0,1.0,1,0,2,0,1,0,0,0,1,1,0,9.200987936115025
274700180,0,1,40000.0,12.0,42.0,0,1.0,1,0,2,0,1,0,0,1,0,1,0,9.200987936115025
274090481,0,1,40000.0,12.0,58.0,0,2.0,0,1,2,0,1,0,0,0,0,1,0,9.200987936115025
273743581,0,0,40000.0,12.0,44.0,0,2.0,1,0,0,0,1,0,0,0,0,1,0,9.200987936115025
274449384,0,0,40000.0,12.0,42.0,0,2.0,0,1,2,0,1,0,0,1,0,1,0,9.200987936115025
274349750,0,0,40000.0,12.0,51.0,0,2.0,0,1,2,0,1,0,0,1,0,1,0,9.200987936115025
274754956,0,0,40000.0,12.0,42.0,1,2.0,0,1,0,0,1,0,0,0,1,0,0,9.200987936115025
274882992,0,0,41000.0,12.0,32.0,0,1.0,1,0,2,0,1,0,0,0,1,1,0,9.200987936115025
274749898,0,0,42000.0,12.0,30.0,0,1.0,1,0,0,0,1,0,0,0,1,0,0,9.200987936115025
272689533,0,0,42000.0,12.0,60.0,0,2.0,0,1,2,0,0,0,1,1,1,1,0,9.200987936115025
273912636,0,0,42000.0,12.0,42.0,0,2.0,1,0,1,0,1,0,0,0,1,1,0,9.200987936115025
274891230,0,0,43000.0,12.0,43.0,0,2.0,0,1,2,0,1,0,0,1,1,1,1,9.200987936115025
274841573,0,0,43000.0,12.0,45.0,0,2.0,0,1,1,0,1,0,0,1,0,1,0,9.200987936115025
272282407,0,0,43000.0,12.0,42.0,0,2.0,0,1,0,0,1,0,0,0,0,0,0,9.200987936115025
